"Name","Type","objectTypeName","inheritedObjectTypeName","ActiveDirectoryRight","AccessControl","IdentityReferenceName","OwnerName","DistinguishedName","Owner","ActiveDirectoryRights","InheritanceType","ObjectType","InheritedObjectType","ObjectFlags","AccessControlType","IdentityReference","IsInherited","InheritanceFlags","PropagationFlags"
"System","Container","All","Group","GenericRead","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","Descendents","00000000-0000-0000-0000-000000000000","bf967a9c-0de6-11d0-a285-00aa003049e2","InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"System","Container","All","User","GenericRead","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","Descendents","00000000-0000-0000-0000-000000000000","bf967aba-0de6-11d0-a285-00aa003049e2","InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"System","Container","ms-DS-Key-Credential-Link","All","ReadProperty, WriteProperty","Allow","sos\Key Admins","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ReadProperty, WriteProperty","All","5b47d60f-6090-40b2-9f37-2a4de88f3063","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","sos\Key Admins","True","ContainerInherit","None"
"System","Container","ms-DS-Key-Credential-Link","All","ReadProperty, WriteProperty","Allow","sos\Enterprise Key Admins","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ReadProperty, WriteProperty","All","5b47d60f-6090-40b2-9f37-2a4de88f3063","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","sos\Enterprise Key Admins","True","ContainerInherit","None"
"System","Container","DS-Validated-Write-Computer","Computer","Self","Allow","CREATOR OWNER","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","Self","Descendents","9b026da6-0d3c-465c-8bee-5199d7165cba","bf967a86-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","CREATOR OWNER","True","ContainerInherit","InheritOnly"
"System","Container","DS-Validated-Write-Computer","Computer","Self","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","Self","Descendents","9b026da6-0d3c-465c-8bee-5199d7165cba","bf967a86-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","InheritOnly"
"System","Container","Token-Groups","Computer","ReadProperty","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","b7c69e6d-2cc7-11d2-854e-00a0c983f608","bf967a86-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","True","ContainerInherit","InheritOnly"
"System","Container","Token-Groups","Group","ReadProperty","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","b7c69e6d-2cc7-11d2-854e-00a0c983f608","bf967a9c-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","True","ContainerInherit","InheritOnly"
"System","Container","Token-Groups","User","ReadProperty","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","b7c69e6d-2cc7-11d2-854e-00a0c983f608","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","True","ContainerInherit","InheritOnly"
"System","Container","ms-TPM-OwnerInformation","Computer","WriteProperty","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","WriteProperty","Descendents","aa4e1a6d-550d-4e05-8c35-4afcb917a9fe","bf967a86-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","InheritOnly"
"System","Container","ms-TPM-Tpm-Information-For-Computer","Computer","WriteProperty","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","WriteProperty","Descendents","ea1b7b93-5e48-46d5-bc6c-4df4fda78a35","bf967a86-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","InheritOnly"
"System","Container","ms-DS-Allowed-To-Act-On-Behalf-Of-Other-Identity","All","ReadProperty, WriteProperty","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ReadProperty, WriteProperty","All","3f78c3e5-f79a-46bd-a0b8-9d18116ddc79","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","None"
"System","Container","Private-Information","All","ReadProperty, WriteProperty, ExtendedRight","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ReadProperty, WriteProperty, ExtendedRight","All","91e647de-d96f-4b70-9557-d63ff4f3ccd8","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","None"
"System","Container","All","All","GenericAll","Allow","sos\Enterprise Admins","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericAll","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Enterprise Admins","True","ContainerInherit","None"
"System","Container","All","All","ListChildren","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ListChildren","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","None"
"System","Container","All","All","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","Allow","BUILTIN\Administrators","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","BUILTIN\Administrators","True","ContainerInherit","None"
"Users","Container","All","All","GenericRead","Allow","NT AUTHORITY\Authenticated Users","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\Authenticated Users","False","None","None"
"Users","Container","All","All","GenericAll","Allow","NT AUTHORITY\SYSTEM","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\SYSTEM","False","None","None"
"Users","Container","All","All","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","Allow","sos\Domain Admins","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Domain Admins","False","None","None"
"Users","Container","Group","All","CreateChild, DeleteChild","Allow","BUILTIN\Account Operators","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild","None","bf967a9c-0de6-11d0-a285-00aa003049e2","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","BUILTIN\Account Operators","False","None","None"
"Users","Container","User","All","CreateChild, DeleteChild","Allow","BUILTIN\Account Operators","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild","None","bf967aba-0de6-11d0-a285-00aa003049e2","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","BUILTIN\Account Operators","False","None","None"
"Users","Container","inetOrgPerson","All","CreateChild, DeleteChild","Allow","BUILTIN\Account Operators","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild","None","4828cc14-1437-45bc-9b07-ad6f015e5f28","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","BUILTIN\Account Operators","False","None","None"
"Users","Container","Print-Queue","All","CreateChild, DeleteChild","Allow","BUILTIN\Print Operators","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild","None","bf967aa8-0de6-11d0-a285-00aa003049e2","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","BUILTIN\Print Operators","False","None","None"
"Users","Container","User-Account-Restrictions","inetOrgPerson","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","4c164200-20c0-11d0-a768-00aa006e0529","4828cc14-1437-45bc-9b07-ad6f015e5f28","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Users","Container","User-Account-Restrictions","User","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","4c164200-20c0-11d0-a768-00aa006e0529","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Users","Container","User-Logon","inetOrgPerson","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","5f202010-79a5-11d0-9020-00c04fc2d4cf","4828cc14-1437-45bc-9b07-ad6f015e5f28","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Users","Container","User-Logon","User","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","5f202010-79a5-11d0-9020-00c04fc2d4cf","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Users","Container","Membership","inetOrgPerson","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","bc0ac240-79a9-11d0-9020-00c04fc2d4cf","4828cc14-1437-45bc-9b07-ad6f015e5f28","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Users","Container","Membership","User","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","bc0ac240-79a9-11d0-9020-00c04fc2d4cf","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Users","Container","General-Information","inetOrgPerson","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","59ba2f42-79a2-11d0-9020-00c04fc2d3cf","4828cc14-1437-45bc-9b07-ad6f015e5f28","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Users","Container","General-Information","User","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","59ba2f42-79a2-11d0-9020-00c04fc2d3cf","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Users","Container","RAS-Information","inetOrgPerson","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","037088f8-0ae1-11d2-b422-00a0c968f939","4828cc14-1437-45bc-9b07-ad6f015e5f28","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Users","Container","RAS-Information","User","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","037088f8-0ae1-11d2-b422-00a0c968f939","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Users","Container","All","inetOrgPerson","GenericRead","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","GenericRead","Descendents","00000000-0000-0000-0000-000000000000","4828cc14-1437-45bc-9b07-ad6f015e5f28","InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Users","Container","All","Group","GenericRead","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","GenericRead","Descendents","00000000-0000-0000-0000-000000000000","bf967a9c-0de6-11d0-a285-00aa003049e2","InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Users","Container","All","User","GenericRead","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","GenericRead","Descendents","00000000-0000-0000-0000-000000000000","bf967aba-0de6-11d0-a285-00aa003049e2","InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Users","Container","ms-DS-Key-Credential-Link","All","ReadProperty, WriteProperty","Allow","sos\Key Admins","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty, WriteProperty","All","5b47d60f-6090-40b2-9f37-2a4de88f3063","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","sos\Key Admins","True","ContainerInherit","None"
"Users","Container","ms-DS-Key-Credential-Link","All","ReadProperty, WriteProperty","Allow","sos\Enterprise Key Admins","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty, WriteProperty","All","5b47d60f-6090-40b2-9f37-2a4de88f3063","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","sos\Enterprise Key Admins","True","ContainerInherit","None"
"Users","Container","DS-Validated-Write-Computer","Computer","Self","Allow","CREATOR OWNER","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","Self","Descendents","9b026da6-0d3c-465c-8bee-5199d7165cba","bf967a86-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","CREATOR OWNER","True","ContainerInherit","InheritOnly"
"Users","Container","DS-Validated-Write-Computer","Computer","Self","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","Self","Descendents","9b026da6-0d3c-465c-8bee-5199d7165cba","bf967a86-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","InheritOnly"
"Users","Container","Token-Groups","Computer","ReadProperty","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","b7c69e6d-2cc7-11d2-854e-00a0c983f608","bf967a86-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","True","ContainerInherit","InheritOnly"
"Users","Container","Token-Groups","Group","ReadProperty","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","b7c69e6d-2cc7-11d2-854e-00a0c983f608","bf967a9c-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","True","ContainerInherit","InheritOnly"
"Users","Container","Token-Groups","User","ReadProperty","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","b7c69e6d-2cc7-11d2-854e-00a0c983f608","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","True","ContainerInherit","InheritOnly"
"Users","Container","ms-TPM-OwnerInformation","Computer","WriteProperty","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","WriteProperty","Descendents","aa4e1a6d-550d-4e05-8c35-4afcb917a9fe","bf967a86-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","InheritOnly"
"Users","Container","ms-TPM-Tpm-Information-For-Computer","Computer","WriteProperty","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","WriteProperty","Descendents","ea1b7b93-5e48-46d5-bc6c-4df4fda78a35","bf967a86-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","InheritOnly"
"Users","Container","ms-DS-Allowed-To-Act-On-Behalf-Of-Other-Identity","All","ReadProperty, WriteProperty","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty, WriteProperty","All","3f78c3e5-f79a-46bd-a0b8-9d18116ddc79","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","None"
"Users","Container","Private-Information","All","ReadProperty, WriteProperty, ExtendedRight","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ReadProperty, WriteProperty, ExtendedRight","All","91e647de-d96f-4b70-9557-d63ff4f3ccd8","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","None"
"Users","Container","All","All","GenericAll","Allow","sos\Enterprise Admins","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","GenericAll","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Enterprise Admins","True","ContainerInherit","None"
"Users","Container","All","All","ListChildren","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","ListChildren","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","None"
"Users","Container","All","All","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","Allow","BUILTIN\Administrators","sos\Domain Admins","CN=Users,DC=sos,DC=labs","sos\Domain Admins","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","BUILTIN\Administrators","True","ContainerInherit","None"
"Default Domain Policy","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","CREATOR OWNER","sos\Domain Admins","CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Descendents","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","CREATOR OWNER","False","ContainerInherit","InheritOnly"
"Default Domain Policy","GPO","All","All","GenericRead","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","False","ContainerInherit","None"
"Default Domain Policy","GPO","All","All","GenericRead","Allow","NT AUTHORITY\Authenticated Users","sos\Domain Admins","CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\Authenticated Users","False","ContainerInherit","None"
"Default Domain Policy","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","NT AUTHORITY\SYSTEM","sos\Domain Admins","CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\SYSTEM","False","ContainerInherit","None"
"Default Domain Policy","GPO","All","All","CreateChild, Self, WriteProperty, GenericRead, WriteDacl, WriteOwner","Allow","sos\Domain Admins","sos\Domain Admins","CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, Self, WriteProperty, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Domain Admins","False","None","None"
"Default Domain Policy","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","sos\Domain Admins","sos\Domain Admins","CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Descendents","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Domain Admins","False","ContainerInherit","InheritOnly"
"Default Domain Policy","GPO","All","All","CreateChild, Self, WriteProperty, GenericRead, WriteDacl, WriteOwner","Allow","sos\Domain Admins","sos\Domain Admins","CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, Self, WriteProperty, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Domain Admins","False","None","None"
"Default Domain Policy","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","sos\Enterprise Admins","sos\Domain Admins","CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Descendents","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Enterprise Admins","False","ContainerInherit","InheritOnly"
"Default Domain Policy","GPO","All","All","CreateChild, Self, WriteProperty, GenericRead, WriteDacl, WriteOwner","Allow","sos\Enterprise Admins","sos\Domain Admins","CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, Self, WriteProperty, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Enterprise Admins","False","None","None"
"Default Domain Policy","GPO","Apply-Group-Policy","All","ExtendedRight","Allow","NT AUTHORITY\Authenticated Users","sos\Domain Admins","CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","ExtendedRight","All","edacfd8f-ffb3-11d1-b41d-00a0c968f939","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","NT AUTHORITY\Authenticated Users","False","ContainerInherit","None"
"Default Domain Controllers Policy","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","CREATOR OWNER","sos\Domain Admins","CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Descendents","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","CREATOR OWNER","False","ContainerInherit","InheritOnly"
"Default Domain Controllers Policy","GPO","All","All","GenericRead","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","False","ContainerInherit","None"
"Default Domain Controllers Policy","GPO","All","All","GenericRead","Allow","NT AUTHORITY\Authenticated Users","sos\Domain Admins","CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\Authenticated Users","False","ContainerInherit","None"
